employee_id,leave_type,start_date,end_date,duration_days,status,department,location,worker_type
23,Annual Leave,2024-02-27 11:01:19.578836,2024-03-02 11:01:19.578836,5,Completed,Management,Citrusdal Pack House,Permanent
23,Annual Leave,2024-12-07 11:01:19.578836,2024-12-10 11:01:19.578836,4,Completed,Management,Citrusdal Pack House,Permanent
23,Sick Leave,2023-03-11 11:01:19.578836,2023-03-11 11:01:19.578836,1,Completed,Management,Citrusdal Pack House,Permanent
23,Annual Leave,2023-08-16 11:01:19.578836,2023-08-16 11:01:19.578836,1,Completed,Management,Citrusdal Pack House,Permanent
23,Annual Leave,2023-09-14 11:01:19.578836,2023-09-14 11:01:19.578836,1,Completed,Management,Citrusdal Pack House,Permanent
23,Sick Leave,2024-09-12 11:01:19.578836,2024-09-14 11:01:19.578836,3,Completed,Management,Citrusdal Pack House,Permanent
23,Family Responsibility,2023-05-23 11:01:19.578836,2023-05-25 11:01:19.578836,3,Completed,Management,Citrusdal Pack House,Permanent
23,Sick Leave,2024-10-25 11:01:19.578836,2024-10-27 11:01:19.578836,3,Completed,Management,Citrusdal Pack House,Permanent
23,Annual Leave,2023-08-14 11:01:19.578836,2023-08-15 11:01:19.578836,2,Completed,Management,Citrusdal Pack House,Permanent
24,Annual Leave,2023-08-08 11:01:19.578836,2023-08-10 11:01:19.578836,3,Completed,Management,Dullstroom,Permanent
24,Sick Leave,2024-04-03 11:01:19.578836,2024-04-04 11:01:19.578836,2,Completed,Management,Dullstroom,Permanent
24,Annual Leave,2023-03-07 11:01:19.578836,2023-03-11 11:01:19.578836,5,Completed,Management,Dullstroom,Permanent
24,Sick Leave,2023-12-21 11:01:19.578836,2023-12-21 11:01:19.578836,1,Completed,Management,Dullstroom,Permanent
24,Annual Leave,2023-04-27 11:01:19.578836,2023-05-01 11:01:19.578836,5,Completed,Management,Dullstroom,Permanent
24,Family Responsibility,2023-07-17 11:01:19.578836,2023-07-17 11:01:19.578836,1,Completed,Management,Dullstroom,Permanent
24,Annual Leave,2023-05-13 11:01:19.578836,2023-05-17 11:01:19.578836,5,Completed,Management,Dullstroom,Permanent
24,Annual Leave,2023-08-30 11:01:19.578836,2023-08-31 11:01:19.578836,2,Completed,Management,Dullstroom,Permanent
24,Family Responsibility,2024-09-19 11:01:19.578836,2024-09-20 11:01:19.578836,2,Completed,Management,Dullstroom,Permanent
24,Annual Leave,2024-09-17 11:01:19.578836,2024-09-17 11:01:19.578836,1,Completed,Management,Dullstroom,Permanent
25,Annual Leave,2023-12-29 11:01:19.578836,2023-12-31 11:01:19.578836,3,Completed,Management,Upington,Permanent
25,Sick Leave,2023-11-03 11:01:19.578836,2023-11-04 11:01:19.578836,2,Completed,Management,Upington,Permanent
25,Annual Leave,2024-05-25 11:01:19.578836,2024-05-27 11:01:19.578836,3,Completed,Management,Upington,Permanent
25,Annual Leave,2024-12-08 11:01:19.578836,2024-12-11 11:01:19.578836,4,Completed,Management,Upington,Permanent
25,Annual Leave,2023-05-29 11:01:19.578836,2023-05-30 11:01:19.578836,2,Completed,Management,Upington,Permanent
25,Annual Leave,2024-08-07 11:01:19.578836,2024-08-07 11:01:19.578836,1,Completed,Management,Upington,Permanent
25,Annual Leave,2024-10-24 11:01:19.578836,2024-10-28 11:01:19.578836,5,Completed,Management,Upington,Permanent
25,Sick Leave,2024-04-30 11:01:19.578836,2024-04-30 11:01:19.578836,1,Completed,Management,Upington,Permanent
25,Sick Leave,2023-06-23 11:01:19.578836,2023-06-23 11:01:19.578836,1,Completed,Management,Upington,Permanent
25,Annual Leave,2023-12-17 11:01:19.578836,2023-12-17 11:01:19.578836,1,Completed,Management,Upington,Permanent
26,Annual Leave,2023-09-08 11:01:19.578836,2023-09-09 11:01:19.578836,2,Completed,Management,Citrusdal,Permanent
26,Family Responsibility,2024-06-26 11:01:19.578836,2024-06-27 11:01:19.578836,2,Completed,Management,Citrusdal,Permanent
26,Unpaid Leave,2023-12-04 11:01:19.578836,2023-12-06 11:01:19.578836,3,Completed,Management,Citrusdal,Permanent
26,Annual Leave,2024-12-18 11:01:19.578836,2024-12-22 11:01:19.578836,5,Completed,Management,Citrusdal,Permanent
26,Sick Leave,2024-06-10 11:01:19.578836,2024-06-12 11:01:19.578836,3,Completed,Management,Citrusdal,Permanent
26,Sick Leave,2025-01-03 11:01:19.578836,2025-01-05 11:01:19.578836,3,Completed,Management,Citrusdal,Permanent
26,Annual Leave,2023-11-05 11:01:19.578836,2023-11-05 11:01:19.578836,1,Completed,Management,Citrusdal,Permanent
26,Annual Leave,2024-12-01 11:01:19.578836,2024-12-03 11:01:19.578836,3,Completed,Management,Citrusdal,Permanent
26,Annual Leave,2023-04-04 11:01:19.578836,2023-04-04 11:01:19.578836,1,Completed,Management,Citrusdal,Permanent
26,Sick Leave,2023-03-06 11:01:19.578836,2023-03-08 11:01:19.578836,3,Completed,Management,Citrusdal,Permanent
27,Sick Leave,2023-10-18 11:01:19.578836,2023-10-19 11:01:19.578836,2,Completed,Management,Graaff-Reinet,Permanent
27,Sick Leave,2025-02-01 11:01:19.578836,2025-02-01 11:01:19.578836,1,Completed,Management,Graaff-Reinet,Permanent
27,Annual Leave,2023-09-25 11:01:19.578836,2023-09-26 11:01:19.578836,2,Completed,Management,Graaff-Reinet,Permanent
27,Sick Leave,2023-06-22 11:01:19.578836,2023-06-22 11:01:19.578836,1,Completed,Management,Graaff-Reinet,Permanent
27,Sick Leave,2025-02-03 11:01:19.578836,2025-02-04 11:01:19.578836,2,Completed,Management,Graaff-Reinet,Permanent
27,Family Responsibility,2024-12-09 11:01:19.578836,2024-12-11 11:01:19.578836,3,Completed,Management,Graaff-Reinet,Permanent
27,Annual Leave,2023-05-10 11:01:19.578836,2023-05-13 11:01:19.578836,4,Completed,Management,Graaff-Reinet,Permanent
27,Sick Leave,2023-10-24 11:01:19.578836,2023-10-24 11:01:19.578836,1,Completed,Management,Graaff-Reinet,Permanent
27,Annual Leave,2024-09-01 11:01:19.578836,2024-09-04 11:01:19.578836,4,Completed,Management,Graaff-Reinet,Permanent
27,Sick Leave,2024-09-24 11:01:19.578836,2024-09-25 11:01:19.578836,2,Completed,Management,Graaff-Reinet,Permanent
28,Sick Leave,2024-08-18 11:01:19.578836,2024-08-19 11:01:19.578836,2,Completed,Management,Citrusdal,Permanent
28,Annual Leave,2024-01-07 11:01:19.578836,2024-01-07 11:01:19.578836,1,Completed,Management,Citrusdal,Permanent
28,Sick Leave,2023-11-17 11:01:19.578836,2023-11-18 11:01:19.578836,2,Completed,Management,Citrusdal,Permanent
28,Annual Leave,2023-05-06 11:01:19.578836,2023-05-09 11:01:19.578836,4,Completed,Management,Citrusdal,Permanent
28,Sick Leave,2023-12-09 11:01:19.578836,2023-12-10 11:01:19.578836,2,Completed,Management,Citrusdal,Permanent
28,Annual Leave,2023-08-16 11:01:19.578836,2023-08-16 11:01:19.578836,1,Completed,Management,Citrusdal,Permanent
28,Sick Leave,2024-08-11 11:01:19.578836,2024-08-13 11:01:19.578836,3,Completed,Management,Citrusdal,Permanent
28,Family Responsibility,2024-03-21 11:01:19.578836,2024-03-21 11:01:19.578836,1,Completed,Management,Citrusdal,Permanent
28,Annual Leave,2023-08-15 11:01:19.578836,2023-08-19 11:01:19.578836,5,Completed,Management,Citrusdal,Permanent
28,Annual Leave,2023-07-27 11:01:19.578836,2023-07-27 11:01:19.578836,1,Completed,Management,Citrusdal,Permanent
29,Annual Leave,2023-12-27 11:01:19.578836,2023-12-28 11:01:19.578836,2,Completed,Management,Ceres Pack House,Permanent
29,Annual Leave,2023-11-21 11:01:19.578836,2023-11-21 11:01:19.578836,1,Completed,Management,Ceres Pack House,Permanent
29,Annual Leave,2024-01-15 11:01:19.578836,2024-01-15 11:01:19.578836,1,Completed,Management,Ceres Pack House,Permanent
29,Sick Leave,2024-10-21 11:01:19.578836,2024-10-21 11:01:19.578836,1,Completed,Management,Ceres Pack House,Permanent
29,Family Responsibility,2023-09-28 11:01:19.578836,2023-09-28 11:01:19.578836,1,Completed,Management,Ceres Pack House,Permanent
29,Family Responsibility,2023-11-09 11:01:19.578836,2023-11-10 11:01:19.578836,2,Completed,Management,Ceres Pack House,Permanent
29,Annual Leave,2024-10-04 11:01:19.578836,2024-10-08 11:01:19.578836,5,Completed,Management,Ceres Pack House,Permanent
29,Sick Leave,2025-02-16 11:01:19.578836,2025-02-17 11:01:19.578836,2,Completed,Management,Ceres Pack House,Permanent
29,Sick Leave,2024-12-28 11:01:19.578836,2024-12-28 11:01:19.578836,1,Completed,Management,Ceres Pack House,Permanent
29,Annual Leave,2024-03-18 11:01:19.578836,2024-03-19 11:01:19.578836,2,Completed,Management,Ceres Pack House,Permanent
30,Annual Leave,2024-02-15 11:01:19.578836,2024-02-18 11:01:19.578836,4,Completed,Management,Ceres Pack House,Permanent
30,Annual Leave,2024-11-27 11:01:19.578836,2024-11-30 11:01:19.578836,4,Completed,Management,Ceres Pack House,Permanent
30,Sick Leave,2024-09-15 11:01:19.578836,2024-09-17 11:01:19.578836,3,Completed,Management,Ceres Pack House,Permanent
30,Annual Leave,2023-06-12 11:01:19.578836,2023-06-15 11:01:19.578836,4,Completed,Management,Ceres Pack House,Permanent
30,Sick Leave,2025-01-04 11:01:19.578836,2025-01-05 11:01:19.578836,2,Completed,Management,Ceres Pack House,Permanent
30,Annual Leave,2024-08-26 11:01:19.578836,2024-08-28 11:01:19.578836,3,Completed,Management,Ceres Pack House,Permanent
30,Maternity/Paternity,2023-06-14 11:01:19.578836,2023-06-19 11:01:19.578836,6,Completed,Management,Ceres Pack House,Permanent
30,Annual Leave,2023-09-24 11:01:19.578836,2023-09-27 11:01:19.578836,4,Completed,Management,Ceres Pack House,Permanent
30,Sick Leave,2024-02-10 11:01:19.578836,2024-02-12 11:01:19.578836,3,Completed,Management,Ceres Pack House,Permanent
30,Annual Leave,2023-03-13 11:01:19.578836,2023-03-14 11:01:19.578836,2,Completed,Management,Ceres Pack House,Permanent
31,Annual Leave,2024-03-16 11:01:19.578836,2024-03-20 11:01:19.578836,5,Completed,Management,Citrusdal,Permanent
31,Sick Leave,2023-03-05 11:01:19.578836,2023-03-07 11:01:19.578836,3,Completed,Management,Citrusdal,Permanent
31,Maternity/Paternity,2024-07-24 11:01:19.578836,2024-07-31 11:01:19.578836,8,Completed,Management,Citrusdal,Permanent
31,Annual Leave,2024-04-21 11:01:19.578836,2024-04-25 11:01:19.578836,5,Completed,Management,Citrusdal,Permanent
31,Annual Leave,2023-06-13 11:01:19.578836,2023-06-13 11:01:19.578836,1,Completed,Management,Citrusdal,Permanent
31,Annual Leave,2023-10-10 11:01:19.578836,2023-10-10 11:01:19.578836,1,Completed,Management,Citrusdal,Permanent
31,Annual Leave,2023-04-20 11:01:19.578836,2023-04-20 11:01:19.578836,1,Completed,Management,Citrusdal,Permanent
31,Annual Leave,2023-03-26 11:01:19.578836,2023-03-29 11:01:19.578836,4,Completed,Management,Citrusdal,Permanent
31,Sick Leave,2025-01-12 11:01:19.578836,2025-01-14 11:01:19.578836,3,Completed,Management,Citrusdal,Permanent
31,Family Responsibility,2024-06-18 11:01:19.578836,2024-06-19 11:01:19.578836,2,Completed,Management,Citrusdal,Permanent
32,Annual Leave,2024-06-29 11:01:19.578836,2024-06-30 11:01:19.578836,2,Completed,Management,Ceres Pack House,Permanent
32,Annual Leave,2024-09-12 11:01:19.578836,2024-09-16 11:01:19.578836,5,Completed,Management,Ceres Pack House,Permanent
32,Annual Leave,2023-04-30 11:01:19.578836,2023-05-03 11:01:19.578836,4,Completed,Management,Ceres Pack House,Permanent
32,Annual Leave,2024-03-13 11:01:19.578836,2024-03-14 11:01:19.578836,2,Completed,Management,Ceres Pack House,Permanent
32,Annual Leave,2024-02-04 11:01:19.578836,2024-02-04 11:01:19.578836,1,Completed,Management,Ceres Pack House,Permanent
32,Annual Leave,2023-12-23 11:01:19.578836,2023-12-26 11:01:19.578836,4,Completed,Management,Ceres Pack House,Permanent
32,Annual Leave,2023-12-28 11:01:19.578836,2023-12-30 11:01:19.578836,3,Completed,Management,Ceres Pack House,Permanent
32,Annual Leave,2024-09-19 11:01:19.578836,2024-09-19 11:01:19.578836,1,Completed,Management,Ceres Pack House,Permanent
32,Annual Leave,2024-02-16 11:01:19.578836,2024-02-16 11:01:19.578836,1,Completed,Management,Ceres Pack House,Permanent
32,Annual Leave,2024-09-01 11:01:19.578836,2024-09-01 11:01:19.578836,1,Completed,Management,Ceres Pack House,Permanent
33,Annual Leave,2023-10-21 11:01:19.578836,2023-10-22 11:01:19.578836,2,Completed,Management,Graaff-Reinet,Permanent
33,Family Responsibility,2023-09-13 11:01:19.578836,2023-09-15 11:01:19.578836,3,Completed,Management,Graaff-Reinet,Permanent
33,Sick Leave,2023-12-26 11:01:19.578836,2023-12-26 11:01:19.578836,1,Completed,Management,Graaff-Reinet,Permanent
33,Family Responsibility,2024-03-21 11:01:19.578836,2024-03-22 11:01:19.578836,2,Completed,Management,Graaff-Reinet,Permanent
33,Annual Leave,2024-06-18 11:01:19.578836,2024-06-21 11:01:19.578836,4,Completed,Management,Graaff-Reinet,Permanent
33,Annual Leave,2024-11-17 11:01:19.578836,2024-11-21 11:01:19.578836,5,Completed,Management,Graaff-Reinet,Permanent
33,Annual Leave,2023-07-15 11:01:19.578836,2023-07-17 11:01:19.578836,3,Completed,Management,Graaff-Reinet,Permanent
33,Annual Leave,2023-11-01 11:01:19.578836,2023-11-04 11:01:19.578836,4,Completed,Management,Graaff-Reinet,Permanent
33,Sick Leave,2024-09-25 11:01:19.578836,2024-09-25 11:01:19.578836,1,Completed,Management,Graaff-Reinet,Permanent
33,Annual Leave,2023-04-12 11:01:19.578836,2023-04-14 11:01:19.578836,3,Completed,Management,Graaff-Reinet,Permanent
34,Annual Leave,2025-02-28 11:01:19.578836,2025-03-02 11:01:19.578836,3,Completed,Management,Ceres Pack House,Permanent
34,Annual Leave,2024-12-20 11:01:19.578836,2024-12-22 11:01:19.578836,3,Completed,Management,Ceres Pack House,Permanent
34,Annual Leave,2023-10-07 11:01:19.578836,2023-10-09 11:01:19.578836,3,Completed,Management,Ceres Pack House,Permanent
34,Unpaid Leave,2025-02-08 11:01:19.578836,2025-02-12 11:01:19.578836,5,Completed,Management,Ceres Pack House,Permanent
34,Annual Leave,2024-02-13 11:01:19.578836,2024-02-16 11:01:19.578836,4,Completed,Management,Ceres Pack House,Permanent
34,Sick Leave,2023-11-06 11:01:19.578836,2023-11-07 11:01:19.578836,2,Completed,Management,Ceres Pack House,Permanent
34,Annual Leave,2023-04-30 11:01:19.578836,2023-05-03 11:01:19.578836,4,Completed,Management,Ceres Pack House,Permanent
34,Unpaid Leave,2023-08-06 11:01:19.578836,2023-08-08 11:01:19.578836,3,Completed,Management,Ceres Pack House,Permanent
34,Annual Leave,2024-06-15 11:01:19.578836,2024-06-18 11:01:19.578836,4,Completed,Management,Ceres Pack House,Permanent
34,Sick Leave,2024-12-03 11:01:19.578836,2024-12-03 11:01:19.578836,1,Completed,Management,Ceres Pack House,Permanent
35,Annual Leave,2023-11-01 11:01:19.578836,2023-11-01 11:01:19.578836,1,Completed,Management,Graaff-Reinet,Permanent
35,Sick Leave,2024-07-20 11:01:19.578836,2024-07-22 11:01:19.578836,3,Completed,Management,Graaff-Reinet,Permanent
35,Annual Leave,2023-08-26 11:01:19.578836,2023-08-30 11:01:19.578836,5,Completed,Management,Graaff-Reinet,Permanent
35,Annual Leave,2023-09-03 11:01:19.578836,2023-09-07 11:01:19.578836,5,Completed,Management,Graaff-Reinet,Permanent
35,Family Responsibility,2023-03-12 11:01:19.578836,2023-03-12 11:01:19.578836,1,Completed,Management,Graaff-Reinet,Permanent
35,Maternity/Paternity,2023-04-25 11:01:19.578836,2023-04-27 11:01:19.578836,3,Completed,Management,Graaff-Reinet,Permanent
35,Annual Leave,2024-05-03 11:01:19.578836,2024-05-03 11:01:19.578836,1,Completed,Management,Graaff-Reinet,Permanent
35,Sick Leave,2024-04-16 11:01:19.578836,2024-04-16 11:01:19.578836,1,Completed,Management,Graaff-Reinet,Permanent
35,Annual Leave,2024-05-21 11:01:19.578836,2024-05-23 11:01:19.578836,3,Completed,Management,Graaff-Reinet,Permanent
35,Sick Leave,2023-10-01 11:01:19.578836,2023-10-03 11:01:19.578836,3,Completed,Management,Graaff-Reinet,Permanent
36,Sick Leave,2024-10-01 11:01:19.578836,2024-10-01 11:01:19.578836,1,Completed,Management,Dullstroom,Permanent
36,Annual Leave,2024-03-23 11:01:19.578836,2024-03-23 11:01:19.578836,1,Completed,Management,Dullstroom,Permanent
36,Family Responsibility,2023-10-28 11:01:19.578836,2023-10-30 11:01:19.578836,3,Completed,Management,Dullstroom,Permanent
36,Sick Leave,2023-12-02 11:01:19.578836,2023-12-03 11:01:19.578836,2,Completed,Management,Dullstroom,Permanent
36,Annual Leave,2024-07-26 11:01:19.578836,2024-07-26 11:01:19.578836,1,Completed,Management,Dullstroom,Permanent
36,Sick Leave,2024-05-21 11:01:19.578836,2024-05-21 11:01:19.578836,1,Completed,Management,Dullstroom,Permanent
36,Annual Leave,2023-07-25 11:01:19.578836,2023-07-26 11:01:19.578836,2,Completed,Management,Dullstroom,Permanent
36,Sick Leave,2024-07-15 11:01:19.578836,2024-07-16 11:01:19.578836,2,Completed,Management,Dullstroom,Permanent
36,Sick Leave,2024-11-04 11:01:19.578836,2024-11-05 11:01:19.578836,2,Completed,Management,Dullstroom,Permanent
36,Annual Leave,2024-11-07 11:01:19.578836,2024-11-10 11:01:19.578836,4,Completed,Management,Dullstroom,Permanent
37,Sick Leave,2024-10-17 11:01:19.578836,2024-10-17 11:01:19.578836,1,Completed,Management,Ceres,Permanent
37,Annual Leave,2024-09-12 11:01:19.578836,2024-09-16 11:01:19.578836,5,Completed,Management,Ceres,Permanent
37,Annual Leave,2024-10-31 11:01:19.578836,2024-10-31 11:01:19.578836,1,Completed,Management,Ceres,Permanent
37,Annual Leave,2023-12-18 11:01:19.578836,2023-12-18 11:01:19.578836,1,Completed,Management,Ceres,Permanent
37,Annual Leave,2024-08-17 11:01:19.578836,2024-08-17 11:01:19.578836,1,Completed,Management,Ceres,Permanent
37,Sick Leave,2024-09-18 11:01:19.578836,2024-09-18 11:01:19.578836,1,Completed,Management,Ceres,Permanent
37,Annual Leave,2024-10-21 11:01:19.578836,2024-10-25 11:01:19.578836,5,Completed,Management,Ceres,Permanent
37,Annual Leave,2024-07-06 11:01:19.578836,2024-07-10 11:01:19.578836,5,Completed,Management,Ceres,Permanent
37,Sick Leave,2023-03-05 11:01:19.578836,2023-03-07 11:01:19.578836,3,Completed,Management,Ceres,Permanent
37,Annual Leave,2024-08-27 11:01:19.578836,2024-08-28 11:01:19.578836,2,Completed,Management,Ceres,Permanent
38,Annual Leave,2023-11-26 11:01:19.578836,2023-11-26 11:01:19.578836,1,Completed,Management,Ceres Pack House,Permanent
38,Annual Leave,2023-05-08 11:01:19.578836,2023-05-08 11:01:19.578836,1,Completed,Management,Ceres Pack House,Permanent
38,Sick Leave,2024-02-16 11:01:19.578836,2024-02-18 11:01:19.578836,3,Completed,Management,Ceres Pack House,Permanent
38,Annual Leave,2025-02-06 11:01:19.578836,2025-02-06 11:01:19.578836,1,Completed,Management,Ceres Pack House,Permanent
38,Annual Leave,2024-01-03 11:01:19.578836,2024-01-06 11:01:19.578836,4,Completed,Management,Ceres Pack House,Permanent
38,Annual Leave,2025-02-19 11:01:19.578836,2025-02-20 11:01:19.578836,2,Completed,Management,Ceres Pack House,Permanent
38,Sick Leave,2024-12-30 11:01:19.578836,2024-12-30 11:01:19.578836,1,Completed,Management,Ceres Pack House,Permanent
38,Annual Leave,2023-09-27 11:01:19.578836,2023-09-27 11:01:19.578836,1,Completed,Management,Ceres Pack House,Permanent
38,Maternity/Paternity,2024-11-18 11:01:19.578836,2024-11-21 11:01:19.578836,4,Completed,Management,Ceres Pack House,Permanent
38,Sick Leave,2024-12-13 11:01:19.578836,2024-12-14 11:01:19.578836,2,Completed,Management,Ceres Pack House,Permanent
39,Family Responsibility,2024-06-07 11:01:19.578836,2024-06-09 11:01:19.578836,3,Completed,Management,Ceres Pack House,Permanent
39,Annual Leave,2024-03-11 11:01:19.578836,2024-03-13 11:01:19.578836,3,Completed,Management,Ceres Pack House,Permanent
39,Annual Leave,2025-01-13 11:01:19.578836,2025-01-13 11:01:19.578836,1,Completed,Management,Ceres Pack House,Permanent
39,Family Responsibility,2023-04-21 11:01:19.578836,2023-04-23 11:01:19.578836,3,Completed,Management,Ceres Pack House,Permanent
39,Annual Leave,2024-03-27 11:01:19.578836,2024-03-28 11:01:19.578836,2,Completed,Management,Ceres Pack House,Permanent
39,Annual Leave,2023-04-30 11:01:19.578836,2023-04-30 11:01:19.578836,1,Completed,Management,Ceres Pack House,Permanent
