employee_id,month,productivity_level,days_worked,performance_score,incident_count,incident_type,department,location,job_title,worker_type
609,2023-03,114.06378223850437,19,3.5,0,,Logistics,Citrusdal Pack House,Dispatcher,Permanent
611,2023-03,90.37247686629445,19,3.2,0,,Logistics,Graaff-Reinet,Driver,Contract
612,2023-03,117.10702782767777,20,3.5,1,Unauthorized Absence,Citrus Production,Ceres,Irrigation Specialist,Permanent
614,2023-03,131.80794564726415,19,3.7,0,,Administration,Dullstroom,Admin Clerk,Permanent
617,2023-03,163.47142888934943,20,3.4,0,,Pack House Operations,Ceres,Packer,Permanent
618,2023-03,173.42291374020422,19,3.4,2,Tardiness,Pack House Operations,Ceres,Machine Operator,Permanent
619,2023-03,83.89737030579654,19,3.1,0,,Maintenance,Graaff-Reinet,Mechanic,Permanent
620,2023-03,109.76854253671931,18,3.3,0,,Logistics,Citrusdal Pack House,Logistics Supervisor,Permanent
623,2023-03,130.91663306975164,20,3.6,0,,Grape Production,Upington,Pruner,Permanent
625,2023-03,80.98555590945438,19,3.1,0,,Logistics,Graaff-Reinet,Dispatcher,Permanent
626,2023-03,105.29382441852532,18,3.3,0,,Maintenance,Graaff-Reinet,Maintenance Supervisor,Permanent
628,2023-03,101.97034328814577,19,3.3,0,,Logistics,Citrusdal Pack House,Dispatcher,Permanent
638,2023-03,101.7282250371349,20,3.4,0,,Maintenance,Upington,Equipment Technician,Permanent
640,2023-03,96.27411356652352,18,3.2,0,,Maintenance,Ceres Pack House,Maintenance Worker,Permanent
646,2023-03,124.02280474920163,14,3.0,0,,Grape Production,Upington,Pruner,Permanent
650,2023-03,112.33576343365279,19,3.5,0,,Maintenance,Upington,Maintenance Worker,Permanent
652,2023-03,86.26305055193997,16,2.9,0,,Maintenance,Upington,Maintenance Supervisor,Contract
653,2023-03,100.62238418024396,16,2.9,0,,Grape Production,Upington,Harvester,Permanent
658,2023-03,120.58676175004858,16,3.3,1,Unauthorized Absence,Administration,Dullstroom,Office Manager,Permanent
662,2023-03,98.9906006886791,20,3.4,0,,Maintenance,Graaff-Reinet,Maintenance Supervisor,Permanent
663,2023-03,82.13073461270483,19,3.1,0,,Administration,Upington,Admin Clerk,Permanent
674,2023-03,127.93455090623927,16,3.2,0,,Citrus Production,Citrusdal,Farm Worker,Permanent
675,2023-03,129.27589955790265,18,3.6,0,,Maintenance,Citrusdal,Maintenance Supervisor,Permanent
676,2023-03,117.98083453154219,20,3.6,0,,Administration,Ceres Pack House,Admin Clerk,Permanent
677,2023-03,137.64543403786277,15,2.7,0,,Pack House Operations,Citrusdal Pack House,Quality Inspector,Contract
686,2023-03,96.32236983087547,20,3.4,0,,Logistics,Citrusdal,Logistics Supervisor,Permanent
688,2023-03,90.43103905487321,20,3.3,0,,Logistics,Upington,Driver,Permanent
692,2023-03,111.19297852837101,18,3.3,0,,Administration,Upington,Payroll Officer,Permanent
693,2023-03,132.98495046217394,18,3.6,0,,Logistics,Ceres Pack House,Forklift Operator,Permanent
695,2023-03,96.30721744625484,19,3.3,0,,Maintenance,Citrusdal,Maintenance Worker,Contract
701,2023-03,107.05520961938296,20,3.5,0,,Administration,Dullstroom,HR Assistant,Permanent
702,2023-03,118.718446197849,19,3.5,0,,Logistics,Ceres Pack House,Driver,Permanent
703,2023-03,97.99254570038536,20,3.4,1,Tardiness,Maintenance,Dullstroom,Maintenance Supervisor,Permanent
704,2023-03,104.79116156415274,20,3.6,0,,Cattle Farming,Dullstroom,Livestock Supervisor,Permanent
706,2023-03,114.42044541738603,20,3.4,0,,Grape Production,Upington,Harvester,Permanent
707,2023-03,91.0527311003029,17,2.9,0,,Maize Production,Graaff-Reinet,Crop Specialist,Contract
709,2023-03,113.39084287315451,18,3.4,0,,Administration,Ceres,Office Manager,Permanent
713,2023-03,95.35248713075576,17,3.1,0,,Maintenance,Ceres Pack House,Electrician,Contract
716,2023-03,103.76770891845672,19,3.4,0,,Maintenance,Graaff-Reinet,Maintenance Supervisor,Permanent
718,2023-03,114.77638114054119,20,3.6,0,,Administration,Citrusdal Pack House,Admin Clerk,Permanent
720,2023-03,103.37350336412375,20,3.3,0,,Grape Production,Upington,Vineyard Supervisor,Permanent
724,2023-03,99.73622427875914,17,3.1,0,,Administration,Citrusdal,Office Manager,Contract
725,2023-03,112.17061352764688,19,3.5,0,,Logistics,Ceres,Logistics Supervisor,Permanent
726,2023-03,167.18577845472734,17,3.1,0,,Pack House Operations,Ceres Pack House,Packer,Permanent
727,2023-03,83.05987739082752,15,2.8,0,,Administration,Citrusdal Pack House,HR Assistant,Contract
733,2023-03,120.29021710776692,19,3.5,0,,Administration,Ceres,Admin Clerk,Permanent
737,2023-03,82.96082673545348,19,3.2,0,,Cattle Farming,Dullstroom,Cattle Herder,Permanent
738,2023-03,180.24173261482667,19,3.4,0,,Pack House Operations,Ceres,Quality Inspector,Permanent
747,2023-03,126.00258310340706,20,3.7,0,,Logistics,Upington,Dispatcher,Permanent
748,2023-03,116.18511025876091,20,3.5,0,,Maize Production,Graaff-Reinet,Tractor Driver,Permanent
749,2023-03,142.1371937879076,19,3.2,0,,Pack House Operations,Citrusdal Pack House,Floor Supervisor,Permanent
750,2023-03,118.0585987700031,19,3.4,0,,Citrus Production,Citrusdal,Irrigation Specialist,Permanent
754,2023-03,105.04206361736206,19,3.4,0,,Administration,Graaff-Reinet,Admin Clerk,Permanent
755,2023-03,115.52371256254027,19,3.5,0,,Maintenance,Upington,Maintenance Supervisor,Permanent
757,2023-03,80.17175024086153,20,3.2,0,,Maintenance,Dullstroom,Maintenance Supervisor,Permanent
760,2023-03,100.57862369094053,20,3.4,0,,Maintenance,Graaff-Reinet,Mechanic,Permanent
763,2023-03,117.11592354510634,19,3.5,0,,Logistics,Citrusdal Pack House,Driver,Permanent
765,2023-03,100.36458500999613,18,3.2,0,,Logistics,Upington,Forklift Operator,Permanent
766,2023-03,144.33315018580436,20,3.3,0,,Pack House Operations,Ceres Pack House,Quality Inspector,Permanent
768,2023-03,131.53952130968008,19,3.7,0,,Maintenance,Citrusdal Pack House,Electrician,Permanent
770,2023-03,127.03520385708656,19,3.6,0,,Maintenance,Citrusdal Pack House,Equipment Technician,Permanent
771,2023-03,96.65384618132236,17,3.1,0,,Administration,Upington,Office Manager,Permanent
772,2023-03,98.79815482961806,19,3.3,0,,Administration,Citrusdal,HR Assistant,Contract
773,2023-03,98.1919491588084,16,3.0,0,,Logistics,Upington,Forklift Operator,Permanent
774,2023-03,97.27238420687378,17,3.1,0,,Logistics,Ceres Pack House,Dispatcher,Contract
777,2023-03,125.00778515894426,17,3.4,0,,Maintenance,Graaff-Reinet,Equipment Technician,Permanent
778,2023-03,87.64561557583119,18,3.1,0,,Maintenance,Upington,Equipment Technician,Contract
781,2023-03,112.74279097192048,17,3.3,0,,Maintenance,Graaff-Reinet,Electrician,Permanent
783,2023-03,105.89661662663818,19,3.4,0,,Maintenance,Graaff-Reinet,Mechanic,Permanent
787,2023-03,112.2199220133433,20,3.6,0,,Maintenance,Dullstroom,Equipment Technician,Permanent
788,2023-03,126.7281516815882,20,3.7,0,,Logistics,Citrusdal,Dispatcher,Permanent
789,2023-03,170.82749614125711,20,3.4,0,,Pack House Operations,Citrusdal Pack House,Packer,Permanent
791,2023-03,105.00592123644562,20,3.4,0,,Grape Production,Upington,Pruner,Permanent
795,2023-03,93.68292684742919,15,2.9,0,,Maintenance,Graaff-Reinet,Maintenance Supervisor,Contract
796,2023-03,102.3198389300633,19,3.3,0,,Logistics,Upington,Warehouse Worker,Permanent
797,2023-03,127.2696828748893,18,3.4,0,,Citrus Production,Citrusdal,Farm Worker,Permanent
804,2023-03,105.76925604110627,20,3.5,0,,Administration,Graaff-Reinet,Office Manager,Permanent
806,2023-03,101.46740885307908,20,3.4,0,,Maintenance,Dullstroom,Maintenance Worker,Permanent
808,2023-03,106.08530054408654,13,2.8,0,,Maintenance,Graaff-Reinet,Equipment Technician,Permanent
813,2023-03,88.80428377680389,20,3.3,0,,Logistics,Citrusdal,Logistics Supervisor,Permanent
814,2023-03,117.85095099866356,20,3.6,0,,Administration,Ceres,HR Assistant,Permanent
815,2023-03,87.12610432403271,17,3.0,0,,Logistics,Ceres Pack House,Dispatcher,Permanent
816,2023-03,94.7948859942623,20,3.3,0,,Grape Production,Upington,Viticulturist,Permanent
817,2023-03,120.3454073897051,19,3.5,0,,Maintenance,Ceres,Mechanic,Permanent
820,2023-03,82.59470083300084,17,2.9,0,,Logistics,Ceres Pack House,Logistics Supervisor,Permanent
821,2023-03,122.01310144554138,20,3.7,0,,Maintenance,Dullstroom,Equipment Technician,Permanent
822,2023-03,222.26401092368405,20,3.8,0,,Pack House Operations,Ceres Pack House,Machine Operator,Permanent
823,2023-03,99.83895636753795,19,3.3,0,,Administration,Citrusdal,Data Entry Clerk,Permanent
828,2023-03,96.18878147564331,20,3.4,0,,Maintenance,Citrusdal Pack House,Maintenance Supervisor,Permanent
834,2023-03,108.3544871717433,19,3.4,0,,Maintenance,Upington,Maintenance Supervisor,Permanent
838,2023-03,92.48688248619692,19,3.2,0,,Maintenance,Ceres,Mechanic,Permanent
840,2023-03,120.70244340510773,18,3.5,0,,Maintenance,Dullstroom,Maintenance Supervisor,Permanent
841,2023-03,194.15947489589206,19,3.5,0,,Pack House Operations,Citrusdal Pack House,Floor Supervisor,Permanent
843,2023-03,104.47715407199416,20,3.5,0,,Logistics,Upington,Logistics Supervisor,Permanent
844,2023-03,113.01132491218321,19,3.3,0,,Citrus Production,Ceres,Farm Supervisor,Permanent
845,2023-03,120.16139914818797,19,3.5,0,,Maintenance,Graaff-Reinet,Maintenance Supervisor,Permanent
849,2023-03,110.83463437790148,19,3.3,0,,Maize Production,Graaff-Reinet,Tractor Driver,Contract
854,2023-03,117.43254914632884,18,3.4,0,,Logistics,Ceres Pack House,Dispatcher,Permanent
858,2023-03,86.46189274415022,16,2.9,0,,Maintenance,Citrusdal Pack House,Maintenance Worker,Contract
865,2023-03,146.8575875653576,19,3.2,0,,Pack House Operations,Citrusdal Pack House,Sorter,Permanent
866,2023-03,116.94671944672511,16,3.2,0,,Maintenance,Graaff-Reinet,Mechanic,Permanent
868,2023-03,98.57585044408226,20,3.4,0,,Logistics,Citrusdal Pack House,Forklift Operator,Permanent
870,2023-03,94.94229734234781,16,3.0,0,,Maintenance,Graaff-Reinet,Mechanic,Permanent
874,2023-03,134.2745153765747,18,3.6,0,,Administration,Dullstroom,HR Assistant,Permanent
875,2023-03,89.5088815357079,19,3.2,0,,Administration,Citrusdal,Admin Clerk,Permanent
876,2023-03,89.09740434193922,20,3.4,0,,Cattle Farming,Dullstroom,Livestock Supervisor,Permanent
878,2023-03,76.66731474845248,18,3.1,0,,Cattle Farming,Dullstroom,Farm Hand,Contract
879,2023-03,108.91243126629352,10,2.6,2,Safety Incident,Administration,Dullstroom,Admin Clerk,Permanent
880,2023-03,98.30548514301216,20,3.4,0,,Maintenance,Ceres Pack House,Electrician,Permanent
882,2023-03,81.77070482469773,17,3.0,0,,Cattle Farming,Dullstroom,Livestock Supervisor,Permanent
883,2023-03,122.90137729451328,16,3.3,0,,Maintenance,Graaff-Reinet,Mechanic,Permanent
885,2023-03,141.62683590523488,17,3.0,0,,Pack House Operations,Ceres,Floor Supervisor,Permanent
886,2023-03,87.12680238873803,19,3.2,1,Equipment Damage,Maintenance,Dullstroom,Maintenance Supervisor,Contract
889,2023-03,174.43199221788427,20,3.5,0,,Pack House Operations,Citrusdal Pack House,Sorter,Permanent
891,2023-03,101.64773273401032,18,3.2,0,,Maintenance,Ceres Pack House,Maintenance Supervisor,Permanent
892,2023-03,213.87954967149977,19,3.6,0,,Pack House Operations,Citrusdal Pack House,Logistics Coordinator,Permanent
893,2023-03,113.83822067518521,18,3.5,0,,Cattle Farming,Dullstroom,Animal Care Specialist,Permanent
896,2023-03,98.70362360789073,17,3.0,0,,Citrus Production,Ceres,Irrigation Specialist,Permanent
897,2023-03,109.67344363284624,17,3.2,0,,Maintenance,Citrusdal Pack House,Maintenance Worker,Permanent
899,2023-03,83.93756860180584,11,2.4,0,,Logistics,Ceres Pack House,Warehouse Worker,Contract
902,2023-03,205.31445547417312,20,3.7,0,,Pack House Operations,Citrusdal Pack House,Quality Inspector,Permanent
904,2023-03,104.61474895668485,19,3.4,0,,Logistics,Graaff-Reinet,Logistics Supervisor,Permanent
906,2023-03,100.32891131282325,18,3.2,0,,Maintenance,Dullstroom,Equipment Technician,Permanent
907,2023-03,111.18514674923799,19,3.4,0,,Logistics,Ceres Pack House,Dispatcher,Permanent
914,2023-03,103.84635232604013,19,3.4,0,,Administration,Upington,Office Manager,Permanent
916,2023-03,113.28789377300556,19,3.5,0,,Administration,Dullstroom,Admin Clerk,Permanent
922,2023-03,93.65049252320986,18,3.2,0,,Maintenance,Ceres Pack House,Maintenance Worker,Permanent
923,2023-03,79.42381061879048,18,3.0,0,,Administration,Upington,Data Entry Clerk,Contract
924,2023-03,116.4946012003508,15,3.1,0,,Maintenance,Dullstroom,Electrician,Permanent
927,2023-03,120.28570556957122,19,3.5,0,,Maintenance,Upington,Electrician,Permanent
929,2023-03,156.1715495146578,18,3.2,0,,Pack House Operations,Citrusdal Pack House,Logistics Coordinator,Permanent
931,2023-03,118.3720640902809,19,3.5,0,,Logistics,Citrusdal Pack House,Dispatcher,Permanent
932,2023-03,98.21777164799752,20,3.4,0,,Administration,Dullstroom,HR Assistant,Permanent
933,2023-03,100.07719613440673,17,3.1,0,,Administration,Graaff-Reinet,Office Manager,Contract
937,2023-03,104.0652283391708,15,3.0,1,Safety Incident,Maintenance,Citrusdal,Equipment Technician,Contract
938,2023-03,102.47298461188217,19,3.3,0,,Administration,Ceres Pack House,HR Assistant,Permanent
940,2023-03,105.7260069709502,15,2.9,1,Safety Incident,Citrus Production,Ceres,Tractor Driver,Permanent
941,2023-03,101.73788791551105,16,2.9,0,,Maize Production,Graaff-Reinet,Crop Specialist,Permanent
943,2023-03,101.70027950814075,17,3.1,0,,Maintenance,Citrusdal,Mechanic,Permanent
944,2023-03,97.40809077238298,15,2.9,0,,Administration,Upington,HR Assistant,Permanent
946,2023-03,82.07007302526047,14,2.8,1,Equipment Damage,Cattle Farming,Dullstroom,Farm Hand,Contract
950,2023-03,97.04994807041975,19,3.2,0,,Maize Production,Graaff-Reinet,Tractor Driver,Permanent
954,2023-03,197.36557073881292,18,3.4,0,,Pack House Operations,Ceres Pack House,Floor Supervisor,Permanent
955,2023-03,146.10672602382235,20,3.3,0,,Pack House Operations,Ceres,Machine Operator,Permanent
956,2023-03,102.70400601779428,18,3.3,0,,Logistics,Graaff-Reinet,Dispatcher,Contract
965,2023-03,112.04662791011727,13,2.9,0,,Administration,Dullstroom,Admin Clerk,Permanent
966,2023-03,133.17633927300432,17,3.4,0,,Citrus Production,Citrusdal,Tractor Driver,Permanent
967,2023-03,170.5253006570603,18,3.3,0,,Pack House Operations,Citrusdal Pack House,Packer,Contract
970,2023-03,130.32805519347383,20,3.6,0,,Maize Production,Graaff-Reinet,Harvester,Permanent
971,2023-03,119.01044247235686,20,3.6,0,,Administration,Graaff-Reinet,Data Entry Clerk,Permanent
975,2023-03,80.46136496717412,18,3.1,0,,Cattle Farming,Dullstroom,Animal Care Specialist,Permanent
976,2023-03,192.48243731354208,13,2.9,0,,Pack House Operations,Ceres,Logistics Coordinator,Permanent
977,2023-03,170.37053842419104,19,3.3,0,,Pack House Operations,Ceres,Machine Operator,Permanent
978,2023-03,128.84982192727057,15,3.3,0,,Logistics,Upington,Dispatcher,Permanent
983,2023-03,159.13915392784784,20,3.4,0,,Pack House Operations,Ceres,Logistics Coordinator,Permanent
985,2023-03,114.43712292722822,18,3.4,0,,Administration,Ceres Pack House,Office Manager,Permanent
987,2023-03,104.06397701729766,14,2.9,0,,Maintenance,Upington,Maintenance Worker,Permanent
991,2023-03,108.42408887596386,20,3.4,2,Tardiness,Citrus Production,Ceres,Tractor Driver,Permanent
995,2023-03,77.39860797752803,19,3.1,0,,Maintenance,Dullstroom,Electrician,Permanent
997,2023-03,110.34735423787308,20,3.4,0,,Citrus Production,Ceres,Harvester,Permanent
1,2023-04,96.00463215893663,20,3.4,0,,Management,Citrusdal Pack House,HR Manager,Permanent
2,2023-04,108.73777828187299,18,3.3,0,,Management,Citrusdal Pack House,Operations Manager,Permanent
3,2023-04,123.0699007598351,17,3.4,0,,Management,Upington,Production Manager,Permanent
4,2023-04,109.24551204455963,16,3.1,0,,Management,Ceres Pack House,Operations Manager,Permanent
5,2023-04,134.37274451288013,19,3.7,0,,Management,Ceres Pack House,Finance Manager,Permanent
6,2023-04,116.82774499475977,18,3.4,2,Safety Incident,Management,Dullstroom,HR Manager,Permanent
7,2023-04,110.11587918976805,19,3.4,0,,Management,Ceres Pack House,Production Manager,Permanent
8,2023-04,120.42469790791728,19,3.5,0,,Management,Citrusdal,Production Manager,Permanent
9,2023-04,90.2430476377932,17,3.0,0,,Management,Ceres,HR Manager,Permanent
10,2023-04,110.58492904209402,18,3.3,0,,Management,Dullstroom,HR Manager,Permanent
11,2023-04,88.70831692912913,20,3.3,0,,Management,Citrusdal Pack House,Production Manager,Permanent
12,2023-04,114.6190706566069,18,3.4,0,,Management,Dullstroom,General Manager,Permanent
13,2023-04,108.06394207079437,17,3.2,0,,Management,Citrusdal Pack House,Operations Manager,Permanent
14,2023-04,102.8636826393429,20,3.4,0,,Management,Ceres Pack House,General Manager,Permanent
15,2023-04,118.27092339851374,20,3.6,0,,Management,Citrusdal,Operations Manager,Permanent
16,2023-04,96.82972712371757,19,3.3,0,,Management,Upington,HR Manager,Permanent
17,2023-04,104.19061652822309,20,3.5,0,,Management,Ceres,Farm Manager,Permanent
18,2023-04,103.15418424306148,17,3.2,2,Unauthorized Absence,Management,Graaff-Reinet,Production Manager,Permanent
19,2023-04,95.77591814741994,19,3.3,0,,Management,Citrusdal,Operations Manager,Permanent
20,2023-04,105.22041561165165,20,3.5,0,,Management,Upington,Operations Manager,Permanent
21,2023-04,132.6948506134113,20,3.8,0,,Management,Citrusdal,Production Manager,Permanent
22,2023-04,95.47609696258438,16,3.0,0,,Management,Graaff-Reinet,Finance Manager,Permanent
23,2023-04,111.33188865683067,20,3.5,0,,Management,Citrusdal Pack House,General Manager,Permanent
24,2023-04,104.51206378007129,20,3.5,0,,Management,Dullstroom,HR Manager,Permanent
25,2023-04,99.47752701313658,20,3.4,0,,Management,Upington,Finance Manager,Permanent
26,2023-04,86.0943160814636,19,3.2,0,,Management,Citrusdal,Production Manager,Permanent
27,2023-04,100.04793412848069,20,3.4,0,,Management,Graaff-Reinet,General Manager,Permanent
28,2023-04,116.11450110708779,20,3.6,2,Unauthorized Absence,Management,Citrusdal,General Manager,Permanent
29,2023-04,108.47647178975949,20,3.5,0,,Management,Ceres Pack House,Production Manager,Permanent
30,2023-04,121.15712055595512,19,3.6,0,,Management,Ceres Pack House,Farm Manager,Permanent
31,2023-04,105.45263086882508,20,3.5,0,,Management,Citrusdal,Farm Manager,Permanent
32,2023-04,97.4715621711227,19,3.3,0,,Management,Ceres Pack House,Finance Manager,Permanent
33,2023-04,80.85323537141959,20,3.2,0,,Management,Graaff-Reinet,General Manager,Permanent
34,2023-04,88.65277601758625,20,3.3,0,,Management,Ceres Pack House,Farm Manager,Permanent
35,2023-04,87.64449022813947,19,3.2,0,,Management,Graaff-Reinet,Farm Manager,Permanent
36,2023-04,88.65424068356324,13,2.6,0,,Management,Dullstroom,Operations Manager,Permanent
37,2023-04,110.30314776539387,18,3.3,0,,Management,Ceres,Production Manager,Permanent
38,2023-04,112.61954245620296,19,3.5,0,,Management,Ceres Pack House,HR Manager,Permanent
39,2023-04,117.41848492170837,17,3.3,0,,Management,Ceres Pack House,Finance Manager,Permanent
40,2023-04,95.95624495845763,17,3.1,0,,Management,Ceres,Farm Manager,Permanent
41,2023-04,131.8635697292857,20,3.8,0,,Management,Upington,HR Manager,Permanent
42,2023-04,116.14250969405323,15,3.1,0,,Management,Graaff-Reinet,HR Manager,Permanent
43,2023-04,112.32035003837288,17,3.3,0,,Management,Citrusdal Pack House,Operations Manager,Permanent
